caseID,activity,startTime,endTime
319,d,1:03:50,1:03:51
319,e,1:03:51,1:03:52
319,k,1:03:52,1:03:53
319,d,1:03:53,1:03:54
319,n,1:03:54,1:03:55
319,o,1:03:55,1:03:56
320,a,1:03:56,1:03:57
320,e,1:03:57,1:03:58
320,b,1:03:58,1:03:59
320,j,1:03:59,1:04:00
320,g,1:04:00,1:04:01
320,h,1:04:01,1:04:02
320,f,1:04:02,1:04:03
320,d,1:04:03,1:04:04
320,d,1:04:04,1:04:05
320,n,1:04:05,1:04:06
320,o,1:04:06,1:04:07
321,a,1:04:07,1:04:08
321,c,1:04:08,1:04:09
321,j,1:04:09,1:04:10
321,g,1:04:10,1:04:11
321,h,1:04:11,1:04:12
321,f,1:04:12,1:04:13
321,e,1:04:13,1:04:14
321,d,1:04:14,1:04:15
321,n,1:04:15,1:04:16
321,e,1:04:16,1:04:17
321,o,1:04:17,1:04:18
322,a,1:04:18,1:04:19
322,e,1:04:19,1:04:20
322,g,1:04:20,1:04:21
322,b,1:04:21,1:04:22
322,h,1:04:22,1:04:23
322,i,1:04:23,1:04:24
322,b,1:04:24,1:04:25
322,d,1:04:25,1:04:26
322,n,1:04:26,1:04:27
322,f,1:04:27,1:04:28
322,k,1:04:28,1:04:29
322,o,1:04:29,1:04:30
323,a,1:04:30,1:04:31
323,c,1:04:31,1:04:32
323,j,1:04:32,1:04:33
323,c,1:04:33,1:04:34
323,g,1:04:34,1:04:35
323,c,1:04:35,1:04:36
323,e,1:04:36,1:04:37
323,g,1:04:37,1:04:38
323,j,1:04:38,1:04:39
323,e,1:04:39,1:04:40
323,d,1:04:40,1:04:41
323,f,1:04:41,1:04:42
323,k,1:04:42,1:04:43
323,n,1:04:43,1:04:44
323,o,1:04:44,1:04:45
324,a,1:04:45,1:04:46
324,e,1:04:46,1:04:47
324,h,1:04:47,1:04:48
324,c,1:04:48,1:04:49
324,f,1:04:49,1:04:50
324,d,1:04:50,1:04:51
324,n,1:04:51,1:04:52
324,o,1:04:52,1:04:53
325,a,1:04:53,1:04:54
325,e,1:04:54,1:04:55
325,g,1:04:55,1:04:56
325,d,1:04:56,1:04:57
325,h,1:04:57,1:04:58
325,k,1:04:58,1:04:59
325,i,1:04:59,1:05:00
325,f,1:05:00,1:05:01
325,d,1:05:01,1:05:02
325,n,1:05:02,1:05:03
325,o,1:05:03,1:05:04
326,a,1:05:04,1:05:05
326,e,1:05:05,1:05:06
326,g,1:05:06,1:05:07
326,b,1:05:07,1:05:08
326,h,1:05:08,1:05:09
326,k,1:05:09,1:05:10
326,f,1:05:10,1:05:11
326,n,1:05:11,1:05:12
326,o,1:05:12,1:05:13
327,a,1:05:13,1:05:14
327,b,1:05:14,1:05:15
327,j,1:05:15,1:05:16
327,i,1:05:16,1:05:17
327,c,1:05:17,1:05:18
327,e,1:05:18,1:05:19
327,f,1:05:19,1:05:20
327,n,1:05:20,1:05:21
327,m,1:05:21,1:05:22
327,o,1:05:22,1:05:23
328,a,1:05:23,1:05:24
328,j,1:05:24,1:05:25
328,e,1:05:25,1:05:26
328,h,1:05:26,1:05:27
328,f,1:05:27,1:05:28
328,e,1:05:28,1:05:29
328,d,1:05:29,1:05:30
328,n,1:05:30,1:05:31
328,o,1:05:31,1:05:32
329,a,1:05:32,1:05:33
329,e,1:05:33,1:05:34
329,i,1:05:34,1:05:35
329,j,1:05:35,1:05:36
329,g,1:05:36,1:05:37
329,e,1:05:37,1:05:38
329,i,1:05:38,1:05:39
329,h,1:05:39,1:05:40
329,c,1:05:40,1:05:41
329,e,1:05:41,1:05:42
329,g,1:05:42,1:05:43
329,f,1:05:43,1:05:44
329,d,1:05:44,1:05:45
329,n,1:05:45,1:05:46
329,o,1:05:46,1:05:47
330,a,1:05:47,1:05:48
330,c,1:05:48,1:05:49
330,b,1:05:49,1:05:50
330,c,1:05:50,1:05:51
330,j,1:05:51,1:05:52
330,b,1:05:52,1:05:53
330,g,1:05:53,1:05:54
330,e,1:05:54,1:05:55
330,h,1:05:55,1:05:56
330,i,1:05:56,1:05:57
330,f,1:05:57,1:05:58
330,k,1:05:58,1:05:59
330,e,1:05:59,1:06:00
330,d,1:06:00,1:06:01
330,n,1:06:01,1:06:02
330,o,1:06:02,1:06:03
331,a,1:06:03,1:06:04
331,e,1:06:04,1:06:05
331,i,1:06:05,1:06:06
331,j,1:06:06,1:06:07
331,e,1:06:07,1:06:08
331,h,1:06:08,1:06:09
331,e,1:06:09,1:06:10
331,f,1:06:10,1:06:11
331,d,1:06:11,1:06:12
331,n,1:06:12,1:06:13
331,o,1:06:13,1:06:14
332,a,1:06:14,1:06:15
332,e,1:06:15,1:06:16
332,c,1:06:16,1:06:17
332,j,1:06:17,1:06:18
332,b,1:06:18,1:06:19
332,g,1:06:19,1:06:20
332,e,1:06:20,1:06:21
332,h,1:06:21,1:06:22
332,f,1:06:22,1:06:23
332,d,1:06:23,1:06:24
332,n,1:06:24,1:06:25
332,m,1:06:25,1:06:26
332,o,1:06:26,1:06:27
333,a,1:06:27,1:06:28
333,e,1:06:28,1:06:29
333,j,1:06:29,1:06:30
333,g,1:06:30,1:06:31
333,c,1:06:31,1:06:32
333,d,1:06:32,1:06:33
333,h,1:06:33,1:06:34
333,d,1:06:34,1:06:35
333,b,1:06:35,1:06:36
333,g,1:06:36,1:06:37
333,f,1:06:37,1:06:38
333,d,1:06:38,1:06:39
333,d,1:06:39,1:06:40
333,n,1:06:40,1:06:41
333,o,1:06:41,1:06:42
334,a,1:06:42,1:06:43
334,e,1:06:43,1:06:44
334,j,1:06:44,1:06:45
334,g,1:06:45,1:06:46
334,h,1:06:46,1:06:47
334,e,1:06:47,1:06:48
334,d,1:06:48,1:06:49
334,f,1:06:49,1:06:50
334,n,1:06:50,1:06:51
334,o,1:06:51,1:06:52
335,a,1:06:52,1:06:53
335,c,1:06:53,1:06:54
335,e,1:06:54,1:06:55
335,g,1:06:55,1:06:56
335,h,1:06:56,1:06:57
335,i,1:06:57,1:06:58
335,k,1:06:58,1:06:59
335,g,1:06:59,1:07:00
335,f,1:07:00,1:07:01
335,e,1:07:01,1:07:02
335,d,1:07:02,1:07:03
335,l,1:07:03,1:07:04
335,n,1:07:04,1:07:05
335,o,1:07:05,1:07:06
336,a,1:07:06,1:07:07
336,e,1:07:07,1:07:08
336,j,1:07:08,1:07:09
336,g,1:07:09,1:07:10
336,h,1:07:10,1:07:11
336,b,1:07:11,1:07:12
336,f,1:07:12,1:07:13
336,d,1:07:13,1:07:14
336,n,1:07:14,1:07:15
336,l,1:07:15,1:07:16
336,o,1:07:16,1:07:17
337,a,1:07:17,1:07:18
337,c,1:07:18,1:07:19
337,h,1:07:19,1:07:20
337,d,1:07:20,1:07:21
337,c,1:07:21,1:07:22
337,f,1:07:22,1:07:23
337,n,1:07:23,1:07:24
337,o,1:07:24,1:07:25
338,a,1:07:25,1:07:26
338,j,1:07:26,1:07:27
338,c,1:07:27,1:07:28
338,h,1:07:28,1:07:29
338,k,1:07:29,1:07:30
338,e,1:07:30,1:07:31
338,f,1:07:31,1:07:32
338,d,1:07:32,1:07:33
338,e,1:07:33,1:07:34
338,o,1:07:34,1:07:35
339,a,1:07:35,1:07:36
339,e,1:07:36,1:07:37
339,i,1:07:37,1:07:38
339,e,1:07:38,1:07:39
339,h,1:07:39,1:07:40
339,e,1:07:40,1:07:41
339,f,1:07:41,1:07:42
339,d,1:07:42,1:07:43
339,n,1:07:43,1:07:44
339,o,1:07:44,1:07:45
340,a,1:07:45,1:07:46
340,e,1:07:46,1:07:47
340,c,1:07:47,1:07:48
340,h,1:07:48,1:07:49
340,k,1:07:49,1:07:50
340,k,1:07:50,1:07:51
340,f,1:07:51,1:07:52
340,e,1:07:52,1:07:53
340,d,1:07:53,1:07:54
340,n,1:07:54,1:07:55
340,o,1:07:55,1:07:56
341,a,1:07:56,1:07:57
341,e,1:07:57,1:07:58
341,h,1:07:58,1:07:59
341,b,1:07:59,1:08:00
341,i,1:08:00,1:08:01
341,j,1:08:01,1:08:02
341,k,1:08:02,1:08:03
341,f,1:08:03,1:08:04
341,d,1:08:04,1:08:05
341,n,1:08:05,1:08:06
341,o,1:08:06,1:08:07
342,a,1:08:07,1:08:08
342,i,1:08:08,1:08:09
342,h,1:08:09,1:08:10
342,d,1:08:10,1:08:11
342,e,1:08:11,1:08:12
342,d,1:08:12,1:08:13
342,n,1:08:13,1:08:14
342,o,1:08:14,1:08:15
343,a,1:08:15,1:08:16
343,e,1:08:16,1:08:17
343,c,1:08:17,1:08:18
343,j,1:08:18,1:08:19
343,h,1:08:19,1:08:20
343,c,1:08:20,1:08:21
343,k,1:08:21,1:08:22
343,e,1:08:22,1:08:23
343,f,1:08:23,1:08:24
343,d,1:08:24,1:08:25
343,n,1:08:25,1:08:26
343,e,1:08:26,1:08:27
343,o,1:08:27,1:08:28
344,a,1:08:28,1:08:29
344,e,1:08:29,1:08:30
344,b,1:08:30,1:08:31
344,i,1:08:31,1:08:32
344,j,1:08:32,1:08:33
344,e,1:08:33,1:08:34
344,c,1:08:34,1:08:35
344,h,1:08:35,1:08:36
344,e,1:08:36,1:08:37
344,f,1:08:37,1:08:38
344,d,1:08:38,1:08:39
344,n,1:08:39,1:08:40
344,o,1:08:40,1:08:41
345,a,1:08:41,1:08:42
345,c,1:08:42,1:08:43
345,i,1:08:43,1:08:44
345,j,1:08:44,1:08:45
345,c,1:08:45,1:08:46
345,e,1:08:46,1:08:47
345,h,1:08:47,1:08:48
345,e,1:08:48,1:08:49
345,f,1:08:49,1:08:50
345,e,1:08:50,1:08:51
345,d,1:08:51,1:08:52
345,n,1:08:52,1:08:53
345,o,1:08:53,1:08:54
346,a,1:08:54,1:08:55
346,c,1:08:55,1:08:56
346,j,1:08:56,1:08:57
346,e,1:08:57,1:08:58
346,h,1:08:58,1:08:59
346,d,1:08:59,1:09:00
346,f,1:09:00,1:09:01
346,d,1:09:01,1:09:02
346,n,1:09:02,1:09:03
346,o,1:09:03,1:09:04
347,a,1:09:04,1:09:05
347,e,1:09:05,1:09:06
347,g,1:09:06,1:09:07
347,j,1:09:07,1:09:08
347,h,1:09:08,1:09:09
347,k,1:09:09,1:09:10
347,e,1:09:10,1:09:11
347,f,1:09:11,1:09:12
347,d,1:09:12,1:09:13
347,n,1:09:13,1:09:14
347,o,1:09:14,1:09:15
348,a,1:09:15,1:09:16
348,j,1:09:16,1:09:17
348,g,1:09:17,1:09:18
348,h,1:09:18,1:09:19
348,g,1:09:19,1:09:20
348,e,1:09:20,1:09:21
348,f,1:09:21,1:09:22
348,d,1:09:22,1:09:23
348,d,1:09:23,1:09:24
348,n,1:09:24,1:09:25
348,o,1:09:25,1:09:26
349,a,1:09:26,1:09:27
349,e,1:09:27,1:09:28
349,k,1:09:28,1:09:29
349,h,1:09:29,1:09:30
349,d,1:09:30,1:09:31
349,g,1:09:31,1:09:32
349,j,1:09:32,1:09:33
349,d,1:09:33,1:09:34
349,b,1:09:34,1:09:35
349,n,1:09:35,1:09:36
349,o,1:09:36,1:09:37
350,a,1:09:37,1:09:38
350,e,1:09:38,1:09:39
350,b,1:09:39,1:09:40
350,h,1:09:40,1:09:41
350,e,1:09:41,1:09:42
350,f,1:09:42,1:09:43
350,d,1:09:43,1:09:44
350,n,1:09:44,1:09:45
350,o,1:09:45,1:09:46
351,a,1:09:46,1:09:47
351,e,1:09:47,1:09:48
351,g,1:09:48,1:09:49
351,i,1:09:49,1:09:50
351,j,1:09:50,1:09:51
351,h,1:09:51,1:09:52
351,i,1:09:52,1:09:53
351,j,1:09:53,1:09:54
351,k,1:09:54,1:09:55
351,b,1:09:55,1:09:56
351,g,1:09:56,1:09:57
351,d,1:09:57,1:09:58
351,f,1:09:58,1:09:59
351,l,1:09:59,1:10:00
351,d,1:10:00,1:10:01
351,l,1:10:01,1:10:02
351,o,1:10:02,1:10:03
352,a,1:10:03,1:10:04
352,e,1:10:04,1:10:05
352,c,1:10:05,1:10:06
352,j,1:10:06,1:10:07
352,g,1:10:07,1:10:08
352,e,1:10:08,1:10:09
352,e,1:10:09,1:10:10
352,e,1:10:10,1:10:11
352,e,1:10:11,1:10:12
352,f,1:10:12,1:10:13
352,d,1:10:13,1:10:14
352,n,1:10:14,1:10:15
352,e,1:10:15,1:10:16
352,o,1:10:16,1:10:17
353,a,1:10:17,1:10:18
353,e,1:10:18,1:10:19
353,g,1:10:19,1:10:20
353,h,1:10:20,1:10:21
353,j,1:10:21,1:10:22
353,k,1:10:22,1:10:23
353,g,1:10:23,1:10:24
353,e,1:10:24,1:10:25
353,f,1:10:25,1:10:26
353,d,1:10:26,1:10:27
353,n,1:10:27,1:10:28
353,o,1:10:28,1:10:29
354,a,1:10:29,1:10:30
354,d,1:10:30,1:10:31
354,j,1:10:31,1:10:32
354,h,1:10:32,1:10:33
354,g,1:10:33,1:10:34
354,f,1:10:34,1:10:35
354,l,1:10:35,1:10:36
354,n,1:10:36,1:10:37
354,o,1:10:37,1:10:38
355,a,1:10:38,1:10:39
355,h,1:10:39,1:10:40
355,e,1:10:40,1:10:41
355,e,1:10:41,1:10:42
355,f,1:10:42,1:10:43
355,d,1:10:43,1:10:44
355,n,1:10:44,1:10:45
355,o,1:10:45,1:10:46
356,a,1:10:46,1:10:47
356,e,1:10:47,1:10:48
356,j,1:10:48,1:10:49
356,g,1:10:49,1:10:50
356,b,1:10:50,1:10:51
356,h,1:10:51,1:10:52
356,b,1:10:52,1:10:53
356,f,1:10:53,1:10:54
356,d,1:10:54,1:10:55
356,d,1:10:55,1:10:56
356,m,1:10:56,1:10:57
356,o,1:10:57,1:10:58
357,a,1:10:58,1:10:59
357,e,1:10:59,1:11:00
357,j,1:11:00,1:11:01
357,g,1:11:01,1:11:02
357,c,1:11:02,1:11:03
357,d,1:11:03,1:11:04
357,c,1:11:04,1:11:05
357,k,1:11:05,1:11:06
357,h,1:11:06,1:11:07
357,e,1:11:07,1:11:08
357,f,1:11:08,1:11:09
357,d,1:11:09,1:11:10
357,n,1:11:10,1:11:11
357,o,1:11:11,1:11:12
358,a,1:11:12,1:11:13
358,c,1:11:13,1:11:14
358,j,1:11:14,1:11:15
358,b,1:11:15,1:11:16
358,g,1:11:16,1:11:17
358,h,1:11:17,1:11:18
358,d,1:11:18,1:11:19
358,e,1:11:19,1:11:20
358,k,1:11:20,1:11:21
358,d,1:11:21,1:11:22
358,f,1:11:22,1:11:23
358,d,1:11:23,1:11:24
358,n,1:11:24,1:11:25
358,o,1:11:25,1:11:26
359,a,1:11:26,1:11:27
359,c,1:11:27,1:11:28
359,c,1:11:28,1:11:29
359,b,1:11:29,1:11:30
359,h,1:11:30,1:11:31
359,j,1:11:31,1:11:32
359,f,1:11:32,1:11:33
359,k,1:11:33,1:11:34
359,d,1:11:34,1:11:35
359,n,1:11:35,1:11:36
359,e,1:11:36,1:11:37
359,o,1:11:37,1:11:38
360,a,1:11:38,1:11:39
360,c,1:11:39,1:11:40
360,b,1:11:40,1:11:41
360,g,1:11:41,1:11:42
360,b,1:11:42,1:11:43
360,h,1:11:43,1:11:44
360,c,1:11:44,1:11:45
360,e,1:11:45,1:11:46
360,f,1:11:46,1:11:47
360,d,1:11:47,1:11:48
360,e,1:11:48,1:11:49
360,n,1:11:49,1:11:50
360,o,1:11:50,1:11:51
361,a,1:11:51,1:11:52
361,j,1:11:52,1:11:53
361,h,1:11:53,1:11:54
361,c,1:11:54,1:11:55
361,i,1:11:55,1:11:56
361,g,1:11:56,1:11:57
361,f,1:11:57,1:11:58
361,d,1:11:58,1:11:59
361,d,1:11:59,1:12:00
361,n,1:12:00,1:12:01
361,o,1:12:01,1:12:02
362,a,1:12:02,1:12:03
362,e,1:12:03,1:12:04
362,i,1:12:04,1:12:05
362,b,1:12:05,1:12:06
362,h,1:12:06,1:12:07
362,i,1:12:07,1:12:08
362,b,1:12:08,1:12:09
362,e,1:12:09,1:12:10
362,f,1:12:10,1:12:11
362,l,1:12:11,1:12:12
362,l,1:12:12,1:12:13
362,d,1:12:13,1:12:14
362,k,1:12:14,1:12:15
362,n,1:12:15,1:12:16
362,o,1:12:16,1:12:17
363,a,1:12:17,1:12:18
363,h,1:12:18,1:12:19
363,i,1:12:19,1:12:20
363,d,1:12:20,1:12:21
363,f,1:12:21,1:12:22
363,d,1:12:22,1:12:23
363,d,1:12:23,1:12:24
363,n,1:12:24,1:12:25
363,o,1:12:25,1:12:26
364,a,1:12:26,1:12:27
364,b,1:12:27,1:12:28
364,b,1:12:28,1:12:29
364,d,1:12:29,1:12:30
364,h,1:12:30,1:12:31
364,c,1:12:31,1:12:32
364,i,1:12:32,1:12:33
364,j,1:12:33,1:12:34
364,e,1:12:34,1:12:35
364,j,1:12:35,1:12:36
364,f,1:12:36,1:12:37
364,d,1:12:37,1:12:38
364,n,1:12:38,1:12:39
364,o,1:12:39,1:12:40
365,a,1:12:40,1:12:41
365,c,1:12:41,1:12:42
365,e,1:12:42,1:12:43
365,i,1:12:43,1:12:44
365,j,1:12:44,1:12:45
365,c,1:12:45,1:12:46
365,g,1:12:46,1:12:47
365,c,1:12:47,1:12:48
365,d,1:12:48,1:12:49
365,e,1:12:49,1:12:50
365,k,1:12:50,1:12:51
365,e,1:12:51,1:12:52
365,b,1:12:52,1:12:53
365,f,1:12:53,1:12:54
365,n,1:12:54,1:12:55
365,o,1:12:55,1:12:56
366,a,1:12:56,1:12:57
366,b,1:12:57,1:12:58
366,j,1:12:58,1:12:59
366,c,1:12:59,1:13:00
366,i,1:13:00,1:13:01
366,e,1:13:01,1:13:02
366,g,1:13:02,1:13:03
366,f,1:13:03,1:13:04
366,d,1:13:04,1:13:05
366,n,1:13:05,1:13:06
366,m,1:13:06,1:13:07
366,o,1:13:07,1:13:08
367,a,1:13:08,1:13:09
367,j,1:13:09,1:13:10
367,g,1:13:10,1:13:11
367,c,1:13:11,1:13:12
367,b,1:13:12,1:13:13
367,h,1:13:13,1:13:14
367,e,1:13:14,1:13:15
367,g,1:13:15,1:13:16
367,k,1:13:16,1:13:17
367,f,1:13:17,1:13:18
367,c,1:13:18,1:13:19
367,d,1:13:19,1:13:20
367,n,1:13:20,1:13:21
367,o,1:13:21,1:13:22
368,a,1:13:22,1:13:23
368,e,1:13:23,1:13:24
368,g,1:13:24,1:13:25
368,h,1:13:25,1:13:26
368,c,1:13:26,1:13:27
368,k,1:13:27,1:13:28
368,f,1:13:28,1:13:29
368,d,1:13:29,1:13:30
368,d,1:13:30,1:13:31
368,n,1:13:31,1:13:32
368,o,1:13:32,1:13:33
369,a,1:13:33,1:13:34
369,c,1:13:34,1:13:35
369,i,1:13:35,1:13:36
369,j,1:13:36,1:13:37
369,e,1:13:37,1:13:38
369,h,1:13:38,1:13:39
369,g,1:13:39,1:13:40
369,f,1:13:40,1:13:41
369,n,1:13:41,1:13:42
369,o,1:13:42,1:13:43
370,a,1:13:43,1:13:44
370,b,1:13:44,1:13:45
370,c,1:13:45,1:13:46
370,j,1:13:46,1:13:47
370,h,1:13:47,1:13:48
370,e,1:13:48,1:13:49
370,b,1:13:49,1:13:50
370,f,1:13:50,1:13:51
370,d,1:13:51,1:13:52
370,n,1:13:52,1:13:53
370,l,1:13:53,1:13:54
370,o,1:13:54,1:13:55
371,a,1:13:55,1:13:56
371,c,1:13:56,1:13:57
371,e,1:13:57,1:13:58
371,h,1:13:58,1:13:59
371,i,1:13:59,1:14:00
371,j,1:14:00,1:14:01
371,c,1:14:01,1:14:02
371,c,1:14:02,1:14:03
371,i,1:14:03,1:14:04
371,g,1:14:04,1:14:05
371,f,1:14:05,1:14:06
371,d,1:14:06,1:14:07
371,d,1:14:07,1:14:08
371,n,1:14:08,1:14:09
371,o,1:14:09,1:14:10
372,a,1:14:10,1:14:11
372,c,1:14:11,1:14:12
372,j,1:14:12,1:14:13
372,h,1:14:13,1:14:14
372,b,1:14:14,1:14:15
372,e,1:14:15,1:14:16
372,g,1:14:16,1:14:17
372,k,1:14:17,1:14:18
372,f,1:14:18,1:14:19
372,d,1:14:19,1:14:20
372,d,1:14:20,1:14:21
372,n,1:14:21,1:14:22
372,o,1:14:22,1:14:23
373,a,1:14:23,1:14:24
373,c,1:14:24,1:14:25
373,e,1:14:25,1:14:26
373,i,1:14:26,1:14:27
373,e,1:14:27,1:14:28
373,h,1:14:28,1:14:29
373,f,1:14:29,1:14:30
373,d,1:14:30,1:14:31
373,o,1:14:31,1:14:32
374,a,1:14:32,1:14:33
374,b,1:14:33,1:14:34
374,g,1:14:34,1:14:35
374,d,1:14:35,1:14:36
374,h,1:14:36,1:14:37
374,f,1:14:37,1:14:38
374,n,1:14:38,1:14:39
374,o,1:14:39,1:14:40
375,a,1:14:40,1:14:41
375,e,1:14:41,1:14:42
375,c,1:14:42,1:14:43
375,j,1:14:43,1:14:44
375,i,1:14:44,1:14:45
375,g,1:14:45,1:14:46
375,h,1:14:46,1:14:47
375,i,1:14:47,1:14:48
375,k,1:14:48,1:14:49
375,j,1:14:49,1:14:50
375,f,1:14:50,1:14:51
375,d,1:14:51,1:14:52
375,i,1:14:52,1:14:53
375,d,1:14:53,1:14:54
375,n,1:14:54,1:14:55
375,m,1:14:55,1:14:56
375,o,1:14:56,1:14:57
376,a,1:14:57,1:14:58
376,g,1:14:58,1:14:59
376,h,1:14:59,1:15:00
376,f,1:15:00,1:15:01
376,n,1:15:01,1:15:02
376,o,1:15:02,1:15:03
377,a,1:15:03,1:15:04
377,e,1:15:04,1:15:05
377,g,1:15:05,1:15:06
377,c,1:15:06,1:15:07
377,j,1:15:07,1:15:08
377,e,1:15:08,1:15:09
377,h,1:15:09,1:15:10
377,i,1:15:10,1:15:11
377,f,1:15:11,1:15:12
377,i,1:15:12,1:15:13
377,n,1:15:13,1:15:14
377,m,1:15:14,1:15:15
377,o,1:15:15,1:15:16
378,a,1:15:16,1:15:17
378,b,1:15:17,1:15:18
378,j,1:15:18,1:15:19
378,c,1:15:19,1:15:20
378,h,1:15:20,1:15:21
378,d,1:15:21,1:15:22
378,d,1:15:22,1:15:23
378,f,1:15:23,1:15:24
378,m,1:15:24,1:15:25
378,l,1:15:25,1:15:26
378,n,1:15:26,1:15:27
378,o,1:15:27,1:15:28
379,a,1:15:28,1:15:29
379,j,1:15:29,1:15:30
379,e,1:15:30,1:15:31
379,i,1:15:31,1:15:32
379,c,1:15:32,1:15:33
379,h,1:15:33,1:15:34
379,b,1:15:34,1:15:35
379,f,1:15:35,1:15:36
379,d,1:15:36,1:15:37
379,h,1:15:37,1:15:38
379,e,1:15:38,1:15:39
379,d,1:15:39,1:15:40
379,n,1:15:40,1:15:41
379,m,1:15:41,1:15:42
379,o,1:15:42,1:15:43
380,a,1:15:43,1:15:44
380,e,1:15:44,1:15:45
380,j,1:15:45,1:15:46
380,g,1:15:46,1:15:47
380,h,1:15:47,1:15:48
380,f,1:15:48,1:15:49
380,d,1:15:49,1:15:50
380,l,1:15:50,1:15:51
380,n,1:15:51,1:15:52
380,o,1:15:52,1:15:53
381,a,1:15:53,1:15:54
381,e,1:15:54,1:15:55
381,b,1:15:55,1:15:56
381,c,1:15:56,1:15:57
381,h,1:15:57,1:15:58
381,b,1:15:58,1:15:59
381,j,1:15:59,1:16:00
381,b,1:16:00,1:16:01
381,f,1:16:01,1:16:02
381,h,1:16:02,1:16:03
381,e,1:16:03,1:16:04
381,d,1:16:04,1:16:05
381,n,1:16:05,1:16:06
381,o,1:16:06,1:16:07
382,a,1:16:07,1:16:08
382,c,1:16:08,1:16:09
382,j,1:16:09,1:16:10
382,g,1:16:10,1:16:11
382,c,1:16:11,1:16:12
382,b,1:16:12,1:16:13
382,e,1:16:13,1:16:14
382,f,1:16:14,1:16:15
382,d,1:16:15,1:16:16
382,n,1:16:16,1:16:17
382,o,1:16:17,1:16:18
383,a,1:16:18,1:16:19
383,b,1:16:19,1:16:20
383,c,1:16:20,1:16:21
383,j,1:16:21,1:16:22
383,h,1:16:22,1:16:23
383,d,1:16:23,1:16:24
383,e,1:16:24,1:16:25
383,d,1:16:25,1:16:26
383,f,1:16:26,1:16:27
383,n,1:16:27,1:16:28
383,o,1:16:28,1:16:29
384,a,1:16:29,1:16:30
384,e,1:16:30,1:16:31
384,i,1:16:31,1:16:32
384,g,1:16:32,1:16:33
384,h,1:16:33,1:16:34
384,e,1:16:34,1:16:35
384,j,1:16:35,1:16:36
384,b,1:16:36,1:16:37
384,f,1:16:37,1:16:38
384,d,1:16:38,1:16:39
384,n,1:16:39,1:16:40
384,o,1:16:40,1:16:41
385,a,1:16:41,1:16:42
385,c,1:16:42,1:16:43
385,j,1:16:43,1:16:44
385,c,1:16:44,1:16:45
385,e,1:16:45,1:16:46
385,h,1:16:46,1:16:47
385,k,1:16:47,1:16:48
385,d,1:16:48,1:16:49
385,f,1:16:49,1:16:50
385,d,1:16:50,1:16:51
385,e,1:16:51,1:16:52
385,d,1:16:52,1:16:53
385,n,1:16:53,1:16:54
385,o,1:16:54,1:16:55
386,a,1:16:55,1:16:56
386,j,1:16:56,1:16:57
386,g,1:16:57,1:16:58
386,k,1:16:58,1:16:59
386,e,1:16:59,1:17:00
386,d,1:17:00,1:17:01
386,f,1:17:01,1:17:02
386,d,1:17:02,1:17:03
386,d,1:17:03,1:17:04
386,n,1:17:04,1:17:05
386,o,1:17:05,1:17:06
387,a,1:17:06,1:17:07
387,b,1:17:07,1:17:08
387,j,1:17:08,1:17:09
387,c,1:17:09,1:17:10
387,e,1:17:10,1:17:11
387,h,1:17:11,1:17:12
387,d,1:17:12,1:17:13
387,e,1:17:13,1:17:14
387,f,1:17:14,1:17:15
387,d,1:17:15,1:17:16
387,n,1:17:16,1:17:17
387,e,1:17:17,1:17:18
387,o,1:17:18,1:17:19
388,a,1:17:19,1:17:20
388,j,1:17:20,1:17:21
388,b,1:17:21,1:17:22
388,b,1:17:22,1:17:23
388,h,1:17:23,1:17:24
388,k,1:17:24,1:17:25
388,g,1:17:25,1:17:26
388,d,1:17:26,1:17:27
388,f,1:17:27,1:17:28
388,m,1:17:28,1:17:29
388,d,1:17:29,1:17:30
388,n,1:17:30,1:17:31
388,o,1:17:31,1:17:32
389,a,1:17:32,1:17:33
389,e,1:17:33,1:17:34
389,c,1:17:34,1:17:35
389,j,1:17:35,1:17:36
389,b,1:17:36,1:17:37
389,i,1:17:37,1:17:38
389,c,1:17:38,1:17:39
389,c,1:17:39,1:17:40
389,h,1:17:40,1:17:41
389,e,1:17:41,1:17:42
389,g,1:17:42,1:17:43
389,f,1:17:43,1:17:44
389,e,1:17:44,1:17:45
389,d,1:17:45,1:17:46
389,n,1:17:46,1:17:47
389,o,1:17:47,1:17:48
390,a,1:17:48,1:17:49
390,b,1:17:49,1:17:50
390,j,1:17:50,1:17:51
390,i,1:17:51,1:17:52
390,c,1:17:52,1:17:53
390,h,1:17:53,1:17:54
390,k,1:17:54,1:17:55
390,d,1:17:55,1:17:56
390,e,1:17:56,1:17:57
390,k,1:17:57,1:17:58
390,d,1:17:58,1:17:59
390,f,1:17:59,1:18:00
390,d,1:18:00,1:18:01
390,n,1:18:01,1:18:02
390,o,1:18:02,1:18:03
391,a,1:18:03,1:18:04
391,b,1:18:04,1:18:05
391,h,1:18:05,1:18:06
391,f,1:18:06,1:18:07
391,e,1:18:07,1:18:08
391,d,1:18:08,1:18:09
391,n,1:18:09,1:18:10
391,e,1:18:10,1:18:11
391,o,1:18:11,1:18:12
392,a,1:18:12,1:18:13
392,i,1:18:13,1:18:14
392,g,1:18:14,1:18:15
392,h,1:18:15,1:18:16
392,e,1:18:16,1:18:17
392,f,1:18:17,1:18:18
392,k,1:18:18,1:18:19
392,k,1:18:19,1:18:20
392,d,1:18:20,1:18:21
392,n,1:18:21,1:18:22
392,m,1:18:22,1:18:23
392,o,1:18:23,1:18:24
